id,name,Rating,Bedrooms,Bathroom,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,license Satuts,
35611753,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.82025,-87.61218,Entire home/apt,160,2,115,9/10/2023,2,2,62,32,R22000079975,  Register,
35614041,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.89655,-87.67693,Entire home/apt,228,4,85,8/28/2023,2,1,142,25,R19000046838,  Register,
35635161,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.898904,-87.62797,Entire home/apt,144,32,0,8/28/2023,,645,348,0,32+ Days Listing,  Register,
35635202,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.898904,-87.62797,Entire home/apt,106,32,0,8/28/2023,,645,332,0,32+ Days Listing,  Register,
35645746,Home in Chicago ,4.7, 1 bedroom , 2 shared baths,41.878,-87.72118,Private room,34,32,3,4/9/2023,0,5,332,1,R19000042272,  Register,
35667306,Rental unit in Chicago ,4.8, Studio , 1 bath,41.914627,-87.636131,Entire home/apt,155,4,82,8/7/2023,2,1,167,20,R19000043198,  Register,
35681792,Loft in Chicago ,4.9, 1 bedroom , 1 private bath,41.89025,-87.63013,Private room,120,1,296,9/11/2023,6,7,299,73,R18000031600,  Register,
35730130,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.84834,-87.70357,Entire home/apt,122,3,103,8/27/2023,2,1,167,21,R19000043799,  Register,
35731377,Home in Chicago ,4.9, 6 bedrooms , 4 baths,41.87957,-87.69569,Entire home/apt,797,3,56,8/20/2023,1,8,16,22,R22000076655,  Register,
35740692,Home in Chicago ,4.8, 2 bedrooms , 1 bath,41.73818,-87.57839,Entire home/apt,65,32,18,9/1/2020,0,1,0,0,R19000043302,  Register,
35743481,Condo in Chicago ,4.9, 4 bedrooms , 2 baths,41.92354,-87.70219,Entire home/apt,284,3,182,9/1/2023,4,2,287,42,R22000081795,  Register,
35765755,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.91496,-87.64144,Entire home/apt,153,32,50,10/10/2022,1,13,200,1,Registration pending,  Register,
35767803,Rental unit in Chicago ,4.9, Studio , 1 bath,41.88556,-87.6257,Entire home/apt,244,32,178,4/9/2023,3,6,0,9,R10110031601,  Register,
35769538,Rental unit in Chicago , , 3 beds , 1.5 baths,41.73513,-87.58599,Entire home/apt,300,32,2,7/5/2020,0,2,364,0,R19000043088,  Register,
35803293,Home in Chicago ,4.9, 1 bedroom , 1.5 shared baths,41.90796,-87.67447,Private room,168,1,16,9/4/2023,0,1,261,3,R23000096720,  Register,
35804189,Rental unit in Chicago ,5.0, 3 bedrooms , 1 bath,41.92319,-87.72209,Entire home/apt,197,2,201,9/9/2023,4,1,231,36,R19000043303,  Register,
35841624,Home in Chicago ,5.0, 1 bedroom , 1 shared bath,41.96131,-87.73464,Private room,42,14,7,8/19/2023,0,5,154,4,R19000048145,  Register,
35845457,Rental unit in Chicago ,4.6, Studio , 1 bath,41.7975,-87.58069,Entire home/apt,107,2,169,9/6/2023,3,57,333,27,R21000074756,  Register,
35845701,Rental unit in Chicago ,4.5, Studio , 1 bath,41.79488,-87.5844,Entire home/apt,124,2,77,7/15/2023,2,57,276,10,R22000079395,  Register,
35845966,Rental unit in Chicago ,4.5, Studio , 1 bath,41.79835,-87.58301,Entire home/apt,105,2,132,9/7/2023,3,57,335,17,R19000043292,  Register,
35846172,Rental unit in Chicago ,4.4, 1 bedroom , 1 bath,41.79405,-87.58579,Entire home/apt,154,2,90,8/21/2023,2,57,334,15,R19000043310,  Register,
35846336,Rental unit in Chicago ,4.5, 1 bedroom , 1 bath,41.79457,-87.58412,Entire home/apt,144,2,112,8/21/2023,2,57,346,9,R22000079397,  Register,
35846560,Rental unit in Chicago ,4.5, 2 bedrooms , 1 bath,41.80362,-87.58712,Entire home/apt,180,2,132,9/3/2023,3,57,316,35,R19000043285,  Register,
35880364,Rental unit in Chicago ,4.5, 1 bedroom , 1 bath,41.73411,-87.58402,Entire home/apt,85,3,21,8/7/2023,0,5,362,6,R19000042634,  Register,
35926772,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.896218,-87.625711,Entire home/apt,123,32,1,12/22/2019,0,645,352,0,32+ Days Listing,  Register,
35927069,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.896218,-87.625711,Entire home/apt,140,32,1,8/23/2022,0,645,355,0,32+ Days Listing,  Register,
35931987,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.896218,-87.625711,Entire home/apt,158,32,2,3/18/2020,0,645,215,0,32+ Days Listing,  Register,
35945631,Rental unit in Chicago ,4.6, 2 bedrooms , 1 bath,41.9747,-87.66588,Entire home/apt,166,1,78,7/23/2023,2,1,349,12,R22000084449,  Register,
35950191,Rental unit in Chicago ,4.6, 1 bedroom , 1 bath,41.97287,-87.6871,Entire home/apt,120,2,60,9/4/2023,1,3,345,17,R21000073519,  Register,
35995054,Guest suite in Chicago ,4.7, Studio , 1 bath,41.76122,-87.58806,Entire home/apt,56,1,30,9/11/2023,1,9,106,4,R20000055861,  Register,
36023622,Condo in Chicago ,4.9, 2 bedrooms , 2 baths,41.87475,-87.68638,Entire home/apt,194,2,87,9/4/2023,2,1,46,35,R19000043308,  Register,
36032618,Loft in Chicago ,4.8, 2 bedrooms , 1.5 baths,41.8847,-87.65234,Entire home/apt,556,1,100,9/10/2023,2,1,167,24,R20000052581,  Register,
36037370,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.88269,-87.69194,Entire home/apt,113,32,117,8/5/2023,2,1,284,3,City registration pending,Not Registers,
36038899,Rental unit in Chicago ,4.9, Studio , 1 bath,41.92607,-87.70741,Entire home/apt,216,2,112,9/4/2023,2,1,82,16,R20000052319,  Register,
36063019,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.8945286,-87.6334052,Entire home/apt,139,32,1,4/23/2021,0,645,353,0,32+ Days Listing,  Register,
36064407,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.8967797,-87.6317025,Entire home/apt,153,32,1,10/3/2021,0,645,346,0,32+ Days Listing,  Register,
36067428,Home in Chicago ,4.5, 4 bedrooms , 3.5 baths,41.84228,-87.66214,Entire home/apt,414,2,72,9/5/2023,1,1,349,17,2209428,  Register,
36080732,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.94504,-87.64655,Entire home/apt,240,32,14,10/17/2021,0,1,0,0,City registration pending,Not Registers,
36095198,Condo in Chicago ,1.0, 1 bed , 1 private bath,41.99986,-87.66977,Private room,150,30,2,8/31/2022,0,3,69,0,R19000044491,  Register,
36141541,Rental unit in Chicago ,4.7, Studio , 1 bath,41.89533,-87.63092,Entire home/apt,232,32,37,5/23/2022,1,6,0,0,R10003492843,  Register,
36174069,Home in Chicago ,5.0, 1 bedroom , 1.5 baths,41.90025,-87.66776,Entire home/apt,185,32,37,11/8/2021,1,1,0,0,R19000044970,  Register,
36174506,Condo in Chicago ,4.9, 3 bedrooms , 1 bath,41.92494,-87.70487,Entire home/apt,242,3,172,9/6/2023,3,2,332,45,R19000043796,  Register,
36175666,Home in Chicago ,4.8, 3 bedrooms , 2.5 baths,41.94887,-87.65239,Entire home/apt,200,2,105,9/10/2023,2,1,7,17,R21000068278,  Register,
36179661,Home in Chicago ,4.6, 3 bedrooms , 2 baths,41.80968,-87.75037,Entire home/apt,350,2,35,9/4/2023,1,1,365,5,R19000043215,  Register,
36184740,Rental unit in Chicago ,4.6, 2 bedrooms , 1.5 baths,41.84169,-87.6396,Entire home/apt,129,2,85,8/7/2023,2,2,64,20,R19000040387,  Register,
36199994,Home in Chicago ,5.0, 4 bedrooms , 2.5 baths,41.9153,-87.71436,Entire home/apt,699,32,4,4/30/2022,0,4,71,0,R19000043836,  Register,
36200479,Home in Chicago ,5.0, 4 bedrooms , 3 baths,41.91463,-87.71389,Entire home/apt,1528,3,8,4/24/2022,0,4,160,0,R21000072940,  Register,
36211517,Boutique hotel in Chicago ,4.7, 1 bedroom , 1 private bath,41.88309,-87.62832,Private room,411,1,369,2/23/2023,8,10,314,23,2761520,  Register,
36230130,Townhouse in Chicago ,4.9, 1 bedroom , 1 private bath,41.80255,-87.60184,Private room,66,2,29,7/31/2023,1,20,183,12,R21000072908,  Register,
36230632,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.84185,-87.63837,Entire home/apt,104,32,11,8/21/2022,0,34,132,0,City registration pending,Not Registers,
36235230,Boutique hotel in Chicago ,4.7, 1 bedroom , 1 shared bath,41.88393,-87.62771,Private room,402,1,87,5/29/2023,2,10,314,14,2761520,  Register,
36235560,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.88309,-87.62832,Private room,402,1,6,1/8/2023,0,10,285,1,2761520,  Register,
36235645,Boutique hotel in Chicago ,4.5, 1 bedroom , 1 private bath,41.88309,-87.62832,Private room,402,1,6,2/15/2021,0,10,237,0,2761520,  Register,
36236084,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.88309,-87.62832,Private room,419,1,8,7/1/2022,0,10,268,0,2761520,  Register,
36236343,Boutique hotel in Chicago ,4.2, 1 bedroom , 1 private bath,41.88309,-87.62832,Private room,419,1,6,11/28/2021,0,10,300,0,2761520,  Register,
36236409,Boutique hotel in Chicago ,4.7, 1 bedroom , 1 private bath,41.88264,-87.62928,Private room,419,1,38,6/5/2023,1,10,302,6,2761520,  Register,
36236696,Boutique hotel in Chicago ,4.6, 1 bedroom , 1 private bath,41.88408,-87.62901,Private room,453,1,7,2/19/2021,0,10,297,0,2761520,  Register,
36236909,Boutique hotel in Chicago ,4.5, 1 bedroom , 1 private bath,41.88378,-87.6276,Private room,453,1,13,3/28/2022,0,10,307,0,2761520,  Register,
36236996,Boutique hotel in Chicago ,4.8, 1 bedroom , 1 private bath,41.88409,-87.62896,Private room,470,1,43,2/15/2023,1,10,305,3,2761520,  Register,
36260352,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.85131,-87.68087,Entire home/apt,80,32,38,8/12/2023,1,5,121,2,City registration pending,Not Registers,
36265163,Loft in Chicago ,4.8, Studio , 1 bath,41.84903,-87.6813,Entire home/apt,70,32,64,10/31/2022,1,5,70,1,City registration pending,Not Registers,
36270543,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.96626,-87.68652,Entire home/apt,128,2,204,9/5/2023,4,29,242,49,R23000099183,  Register,
36318260,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.83869,-87.71052,Entire home/apt,115,2,91,10/17/2022,2,3,0,3,R21000075479,  Register,
36321241,Home in Chicago ,4.8, 1 bedroom , 1 private bath,41.83172,-87.61975,Private room,72,2,75,9/3/2023,1,7,158,29,R19000043783,  Register,
36351917,Loft in Chicago ,5.0, Studio , 1 bath,41.8511,-87.6808,Entire home/apt,90,32,64,5/10/2023,1,5,161,2,City registration pending,Not Registers,
36422429,Home in Chicago ,4.9, 2 bedrooms , 2 shared baths,41.95952,-87.72112,Private room,45,32,16,3/7/2020,0,2,0,0,City registration pending,Not Registers,
36424625,Home in Chicago ,4.9, 5 bedrooms , 2.5 baths,41.9034,-87.69281,Private room,321,32,27,4/23/2020,1,3,0,0,City registration pending,Not Registers,
36426526,Condo in Chicago ,5.0, 1 bedroom , 1 private bath,41.9068,-87.66616,Private room,80,32,8,11/14/2019,0,1,0,0,City registration pending,Not Registers,
36454631,Rental unit in Chicago ,   , 1 bed , 1 shared bath,42.02093,-87.6743,Private room,62,1,2,8/13/2023,1,2,365,2,R23000104487,  Register,
36483656,Guest suite in Chicago ,4.8, Studio , 1 private bath,41.81853,-87.60989,Private room,116,2,123,8/27/2023,3,1,15,12,R19000046218,  Register,
36488908,Rental unit in Chicago ,4.5, 1 bedroom , 1 shared bath,41.90346,-87.69226,Private room,75,32,24,7/20/2020,0,1,254,0,City registration pending,Not Registers,
36528759,Condo in Chicago ,4.9, 1 bedroom , 1 bath,41.88614,-87.62544,Entire home/apt,149,32,24,7/27/2023,0,4,51,1,City registration pending,Not Registers,
36537053,Home in Chicago ,5.0, 6 bedrooms , 4 baths,41.94583,-87.75115,Entire home/apt,771,3,63,9/11/2023,1,1,338,19,R19000044928,  Register,
36565054,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.85577,-87.65829,Entire home/apt,111,2,211,8/28/2023,4,1,126,63,R22000080151,  Register,
36590467,Rental unit in Chicago ,4.4, 1 bedroom , 1 bath,41.8918,-87.65013,Entire home/apt,188,32,7,1/1/2020,0,2,0,0,City registration pending,Not Registers,
36591524,Rental unit in Chicago ,4.4, 1 bedroom , 1 shared bath,41.98633,-87.67256,Private room,45,32,32,6/30/2022,1,9,33,0,R17000014400,  Register,
36603379,Boutique hotel in Chicago ,4.4, 1 bedroom , 1 bath,41.86938,-87.6233,Private room,228,1,339,9/10/2023,7,5,360,143,2205305,  Register,
36603454,Boutique hotel in Chicago ,4.4, 1 bedroom , 1 private bath,41.87066,-87.62457,Private room,228,1,542,9/10/2023,12,5,362,277,2205305,  Register,
36604492,Rental unit in Chicago ,4.3, 1 bedroom , 1 bath,41.96291,-87.67693,Entire home/apt,121,2,125,8/30/2023,2,57,336,27,R22000079500,  Register,
36630999,Home in Chicago ,4.8, 3 bedrooms , 1.5 baths,41.911611,-87.686395,Entire home/apt,107,1,101,9/3/2023,2,1,354,38,R19000044381,  Register,
36631415,Rental unit in Chicago ,4.9, 3 bedrooms , 1 bath,41.93682,-87.72368,Entire home/apt,243,3,46,8/28/2023,1,5,234,14,R19000044455,  Register,
36638765,Rental unit in Chicago ,4.8, Studio , 1 bath,41.93654,-87.72386,Entire home/apt,152,3,36,7/27/2023,1,1,355,7,R21000063906,  Register,
36669561,Rental unit in Chicago ,5.0, 3 bedrooms , 1 bath,41.9662,-87.66489,Entire home/apt,140,2,172,9/9/2023,3,1,345,39,R19000044998,  Register,
36693625,Rental unit in Chicago ,4.4, 2 bedrooms , 1 bath,41.80029285,-87.58303306,Entire home/apt,158,2,128,9/8/2023,3,57,324,30,R19000043831,  Register,
36694273,Home in Chicago ,4.6, 1 bedroom , 1 bath,41.87779,-87.72052,Private room,35,32,5,8/2/2021,0,5,92,0,R19000042272,  Register,
36694345,Rental unit in Chicago ,4.4, 1 bedroom , 1 bath,41.92059,-87.68677,Entire home/apt,199,2,8,9/13/2022,0,2,172,1,R18000036972,  Register,
36700170,Rental unit in Chicago ,4.9, 3 bedrooms , 2 baths,41.90413,-87.70981,Entire home/apt,389,3,116,8/14/2023,2,4,87,24,R19000043835,  Register,
36711170,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.88306,-87.62577,Entire home/apt,378,3,153,9/8/2023,3,1,146,47,R22000078429,  Register,
36727196,Condo in Chicago ,4.8, 2 bedrooms , 1 bath,41.78146,-87.6052,Entire home/apt,101,32,137,1/26/2023,3,1,311,1,City registration pending,Not Registers,
36729228,Home in Chicago ,4.9, 1 bedroom , 1.5 shared baths,41.98725,-87.66176,Private room,50,2,154,9/5/2023,3,1,146,36,R22000095072,  Register,
36772374,Guest suite in Chicago ,5.0, 2 bedrooms , 1 bath,41.96135,-87.73472,Entire home/apt,129,2,64,8/29/2023,1,5,168,27,R19000048145,  Register,
36772591,Condo in Chicago ,4.7, 1 bedroom , 1 bath,41.80695,-87.60489,Entire home/apt,100,32,14,9/6/2021,0,1,0,0,City registration pending,Not Registers,
36796742,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.92248,-87.717282,Entire home/apt,87,1,100,9/5/2023,2,2,347,7,R19000044410,  Register,
36804964,Condo in Chicago ,5.0, 3 bedrooms , 1 bath,41.99562,-87.66833,Entire home/apt,324,5,48,8/11/2023,1,1,355,6,R17000014197,  Register,
36808735,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.84721,-87.69704,Entire home/apt,106,1,161,8/28/2023,3,1,239,43,R19000044368,  Register,
36828964,Condo in Chicago ,4.9, 1 bedroom , 1 bath,41.8236,-87.61469,Entire home/apt,109,1,48,8/27/2023,3,2,170,36,R17000013916,  Register,
36832082,Condo in Chicago ,5.0, 2 bedrooms , 2 baths,41.92387,-87.64005,Entire home/apt,307,1,173,9/5/2023,3,3,109,47,R20000059991,  Register,
36832360,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.8649248,-87.6246539,Entire home/apt,136,32,0,9/5/2023,,645,326,0,32+ Days Listing,  Register,
36870884,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.88632,-87.65106,Entire home/apt,517,2,157,9/8/2023,3,23,317,41,R21000061299,  Register,
36871691,Rental unit in Chicago ,4.7, 3 bedrooms , 2 baths,41.88575,-87.65134,Entire home/apt,443,2,145,8/20/2023,3,23,305,37,R21000061039,  Register,
36912569,Rental unit in Chicago ,4.9, 1 bedroom , 1 shared bath,41.89816,-87.69413,Private room,63,2,126,8/31/2023,3,1,63,23,R19000044485,  Register,
36912962,Rental unit in Chicago ,4.8, 5 bedrooms , 4 baths,41.88748,-87.65217,Entire home/apt,1146,2,46,9/1/2023,1,23,295,14,R21000061299,  Register,
36942741,Guest suite in Chicago ,4.5, 1 bedroom , 1 shared bath,41.99283,-87.67034,Private room,35,32,26,7/16/2022,1,1,147,0,R20000057880,  Register,
37004668,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.99771,-87.79452,Entire home/apt,77,32,22,6/30/2022,0,1,346,0,R19000043790,  Register,
37016946,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.90222,-87.62962,Shared room,125,32,1,10/13/2019,0,1,0,0,City registration pending,Not Registers,
37049582,Rental unit in Chicago ,4.8, 3 bedrooms , 1 bath,41.9239,-87.65603,Entire home/apt,400,32,18,11/16/2019,0,1,0,0,Pending,  Register,
37053533,Bungalow in Chicago ,4.9, 3 bedrooms , 1.5 baths,41.69589,-87.66555,Entire home/apt,169,2,91,8/20/2023,2,2,67,29,R22000079974,  Register,
37056001,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.98799,-87.66175,Entire home/apt,125,32,70,8/31/2023,1,13,117,19,R22000080655,  Register,
37056214,Home in Chicago ,4.8, 7 bedrooms , 3 baths,41.95132,-87.71942,Entire home/apt,1254,2,38,8/6/2023,1,6,176,10,R19000043235,  Register,
37074749,Rental unit in Chicago , , 2 beds , 2 baths,41.898904,-87.62797,Entire home/apt,187,32,1,4/2/2023,0,645,343,1,32+ Days Listing,  Register,
37082054,Rental unit in Chicago ,4.4, 2 bedrooms , 1 bath,41.79973,-87.59197,Entire home/apt,135,2,144,9/4/2023,3,57,333,32,R19000044514,  Register,
37091430,Condo in Chicago ,4.8, 2 bedrooms , 2 baths,41.85675,-87.68591,Entire home/apt,99,1,263,9/8/2023,6,10,303,78,R20000052495,  Register,
37107960,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.898904,-87.62797,Entire home/apt,126,32,0,9/8/2023,,645,342,0,32+ Days Listing,  Register,
37113529,Condo in Chicago ,4.8, 3 bedrooms , 1 bath,41.891286,-87.680657,Entire home/apt,132,1,85,8/19/2023,2,3,345,15,R22000081935,  Register,
37125424,Condo in Chicago ,5.0, 1 bedroom , 1 bath,41.88638,-87.64454,Entire home/apt,253,10,41,8/7/2023,1,1,336,4,R19000046100,  Register,
37143206,Home in Chicago ,5.0, 1 bedroom , 1 bath,41.87745,-87.72262,Private room,42,30,4,10/12/2021,0,5,139,0,R19000042272,  Register,
37145404,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.93515,-87.69583,Private room,30,32,2,9/3/2019,0,1,0,0,City registration pending,Not Registers,
37182856,Rental unit in Chicago ,5.0, 1 bedroom , 1 bath,41.9266,-87.69645,Entire home/apt,176,2,40,9/11/2023,4,1,336,40,R22000088942,  Register,
37198925,Condo in Chicago ,4.9, 2 bedrooms , 2 baths,41.88764572,-87.64510345,Entire home/apt,163,1,54,7/29/2023,1,1,315,2,R19000044324,  Register,
37248792,Serviced apartment in Chicago ,1.0, 2 beds , 1 bath,41.88561,-87.61848,Entire home/apt,174,32,2,8/11/2023,0,16,363,1,City registration pending,Not Registers,
37258453,Townhouse in Chicago ,5.0, 2 bedrooms , 2 baths,41.90744,-87.6712,Private room,85,32,14,8/1/2021,0,1,0,0,R19000046194,  Register,
37273935,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.92363,-87.69585,Entire home/apt,86,2,45,8/13/2023,4,5,263,44,R22000084073,  Register,
37281104,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.98961,-87.69798,Entire home/apt,115,6,53,8/7/2023,1,1,261,2,R22000079179,  Register,
37283545,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.84289,-87.6387,Entire home/apt,73,32,14,8/14/2023,0,34,364,5,City registration pending,Not Registers,
37300218,Loft in Chicago ,4.9, 1 bedroom , 1 private bath,41.89072,-87.63032,Private room,120,1,270,9/9/2023,5,7,265,73,R18000031600,  Register,
37319985,Rental unit in Chicago ,4.3, 2 bedrooms , 1 bath,41.88825,-87.70796,Entire home/apt,115,1,54,7/30/2023,1,7,162,27,R22000078443,  Register,
37325675,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.87784,-87.65924,Entire home/apt,197,2,42,8/30/2023,3,3,193,24,R23000106215,  Register,
37326412,Rental unit in Chicago ,5.0, 2 bedrooms , 2 baths,41.87798,-87.65929,Entire home/apt,206,2,62,9/8/2023,2,3,177,26,R23000106216,  Register,
37334586,Rental unit in Chicago ,4.8, 3 bedrooms , 2 baths,41.95617,-87.70051,Entire home/apt,115,33,19,8/10/2023,0,1,167,3,City registration pending,Not Registers,
37371164,Condo in Chicago ,4.6, 3 bedrooms , 2 baths,41.8187,-87.61627,Entire home/apt,212,3,111,9/3/2023,3,1,71,29,R19000044930,  Register,
37397842,Rental unit in Chicago ,4.7, 1 bedroom , 1 bath,41.96509,-87.68735,Entire home/apt,113,2,191,9/7/2023,4,29,244,32,R21000072481,  Register,
37417133,Rental unit in Chicago ,4.5, 1 bedroom , 1 bath,42.01741,-87.66416,Entire home/apt,89,5,39,7/31/2023,1,1,66,9,R21000064654,  Register,
37432443,Condo in Chicago ,4.7, 1 bedroom , 2 baths,41.83099,-87.621,Entire home/apt,68,1,56,8/14/2023,2,1,113,18,R23000103180,  Register,
37454958,Rental unit in Chicago ,4.7, 1 bedroom , 1 bath,41.84427,-87.64087,Entire home/apt,79,32,11,6/26/2023,0,34,271,2,City registration pending,Not Registers,
37458664,Home in Chicago ,4.8, 5 bedrooms , 3.5 baths,41.98828,-87.71659,Entire home/apt,657,1,93,9/4/2023,2,1,74,29,R23000095913,  Register,
37521255,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,42.00914,-87.6635,Entire home/apt,418,32,62,8/22/2021,1,4,262,0,City registration pending,Not Registers,
37526169,Condo in Chicago ,5.0, 1 bedroom , 1 shared bath,41.95918,-87.64797,Private room,50,1,61,6/11/2023,1,1,0,10,R19000044929,  Register,
37530463,Condo in Chicago ,4.8, 3 bedrooms , 1.5 baths,41.81788,-87.6079,Entire home/apt,97,4,12,8/14/2023,0,1,151,9,R21000061906,  Register,
37534874,Rental unit in Chicago ,4.7, 1 bedroom , 1 shared bath,41.91121,-87.70506,Private room,29,32,13,1/6/2020,0,1,0,0,R19000046211,  Register,
